"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","improved_gnn_lstm_attn_adj","sequence","30118","30118","9","1659.3524079322815","828214","828214","0","3.1593856811523438","13","23","0.8305996414104522","0.8309258663023854","0.8227632756680928","0.8319369322914454","0.8243497938571142","0.8309258663023854","0.8506315253182749","0.11464176299230175","0.6647742556729104","0.24825401343418163","acc16_hr","overlapping","protocol12","protocol"
