dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,improved_gnn_lstm_attn_adj,sequence,9,0.4472598312766234,0.9214836570188879,0.25249269989088696,0.04242217492983034,0.06456102912402113,0.5555555555555556,0.2222222222222222,0.2222222222222222
