epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,0.9859975943349328,0.8119222918582073,0.6836168992544447,0.7359318533815178,0.6173073627723057,0.6748993829854412
2,0.5020842723706511,0.8833053496559994,0.8572357101892564,0.7635518843572535,0.8242035408286462,0.7245228838746973
3,0.4181992815571382,0.6883843043106515,0.8814758172433569,0.7978833247289623,0.860480573248893,0.7899057193961156
4,0.3513878416613989,0.6370928457653978,0.8992926782641942,0.817501290655653,0.8905937004224982,0.8221984729577766
5,0.29902895491999665,0.6293602869372332,0.9160007646721469,0.8327310273618999,0.9110500318587985,0.8422937717058557
6,0.25924032382301015,0.9426364146930751,0.9285031542726057,0.7872999483737739,0.9218501848341658,0.7960087099641452
7,0.24971329374514808,0.6365182192560533,0.9304913018543299,0.8518327310273619,0.9260257871491232,0.8496409641219685
8,0.23209124671822637,0.6037624488566907,0.9359969413114128,0.8549303045947341,0.9317263853641914,0.8608518560125397
9,0.21789256893091233,0.72257525505374,0.9405085069776333,0.854155911202891,0.9365461171743038,0.8596606919723689
10,0.2097420713677504,0.7385321683949941,0.940584974192315,0.8482188951987609,0.9368983324881967,0.8521554726359309
11,0.20582130798000697,0.62329391270749,0.943452494742879,0.8588022715539494,0.9373028896986827,0.8625910764037857
12,0.19148364324337028,0.9630040544389075,0.9459759128273753,0.7934950955085184,0.9421039754792649,0.7730355934408615
13,0.18384715570911375,0.8615935402463162,0.9496081055247563,0.8190500774393392,0.9439812652189133,0.8085769126416803
14,0.17397354925209788,1.0858017842361782,0.9517109539285031,0.8102736189984512,0.9482115341155345,0.7748840149591983
15,0.13658319172041522,0.8129306947984326,0.9611546549416937,0.8456375838926175,0.9575284319407382,0.848828638956277
16,0.13090286230669493,0.7705822851176258,0.9617663926591474,0.8564790913784203,0.958608785338407,0.859312516935205
17,0.13216006809667885,0.782219700653442,0.962645765627987,0.8683531233866805,0.9589406805872774,0.8738208646321423
18,0.12310551010703202,0.7818950123211204,0.9645192123876888,0.8513164687661332,0.9611303195741833,0.8559309726685665
19,0.11918808639881329,0.6908934802858128,0.9662397247180271,0.8714506969540526,0.9634884978791324,0.8734926269023783
20,0.11888585312317261,0.7084702803696762,0.9658191550372778,0.861383582860093,0.9619579667451464,0.8617766229087302
21,0.09848955468645153,0.7232048722249464,0.9714394953163831,0.8644811564274651,0.9690049855097244,0.8690121495283547
22,0.09665358092281928,0.8352994868667891,0.9713247944943605,0.8515745998967476,0.9686697311555427,0.8552832868057755
23,0.09143345198515518,0.8125066587451841,0.9738864461861977,0.8626742385131647,0.9706113457589028,0.8654842205829842
24,0.09159251492398575,0.7705532277751066,0.9739246797935385,0.8631905007743934,0.9716086330244806,0.8672590478658079
25,0.08657306167346027,0.8146850633656483,0.9748040527623781,0.8626742385131647,0.9718290888739741,0.8623391996382627
