dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,improved_gnn_lstm,sequence,9,0.4425239553962159,0.8847639182123311,0.23112632688506698,0.031789722024780837,0.07544170493094159,0.4444444444444444,0.3333333333333333,0.3333333333333333
