"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","improved_gnn_lstm","sequence","30118","30118","9","1322.378702878952","828045","828045","0","3.158740997314453","13","23","0.8395643801049206","0.8377679181971298","0.8295031636644593","0.8408364979298723","0.8314576285387516","0.8377679181971298","0.8493702130702676","0.10333209560814983","0.679051007733412","0.25476932666251895","acc16_hr","overlapping","protocol12","protocol"
