dataset,model,eval_unit,metric,folds,mean,std,ci95_half_width,ci95_low,ci95_high
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,accuracy,9,0.8922270049335508,0.08257399713678856,0.05394834479603519,0.8382786601375156,0.946175349729586
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,macro_f1,9,0.7184690361809059,0.2535112002604163,0.16562731750347198,0.5528417186774339,0.8840963536843778
pamap2,improved_gnn_lstm_attn_adj_resbn,sequence,balanced_accuracy,9,0.8826230047700138,0.07422360989942192,0.04849275846762232,0.8341302463023914,0.9311157632376361
pamap2,improved_gnn_lstm_res,sequence,accuracy,9,0.8471272529563331,0.13167313866716152,0.08602645059587886,0.7611008023604542,0.9331537035522119
pamap2,improved_gnn_lstm_res,sequence,macro_f1,9,0.7041768751958164,0.2782683050791581,0.1818019593183833,0.5223749158774331,0.8859788345141997
pamap2,improved_gnn_lstm_res,sequence,balanced_accuracy,9,0.8355554046420813,0.12823137823392805,0.08377783377949966,0.7517775708625817,0.919333238421581
