feature,importance
hand_gyro_z_min,0.001383015450903739
chest_acc16_z_iqr,0.0013381091851374183
ankle_gyro_y_std,0.0013272278340454033
ankle_acc16_z_rms,0.0013238439081250536
ankle_acc16_y_entropy,0.0013157413695187663
ankle_gyro_y_energy,0.0013148509349123502
ankle_acc16_x_entropy,0.0013027695500436936
chest_acc16_x_mad,0.0012935393096298491
ankle_acc16_z_median,0.0012725017228628814
chest_gyro_z_fft_energy,0.0012638899890709521
ankle_acc16_y_skew,0.0012311020888830899
chest_acc16_x_max,0.0012025992582445737
hand_gyro_y_max,0.0011950893150643284
hand_acc16_y_skew,0.0011335492502317836
hand_gyro_x_std,0.0011302058925609943
chest_gyro_z_fft_argmax,0.0011204625173117328
hand_gyro_x_rms,0.001102616160177421
hand_gyro_x_fft_energy,0.001062515204714463
ankle_gyro_x_iqr,0.0010560662501101642
ankle_acc16_z_max,0.0010404628587400656
ankle_gyro_x_median,0.0010133370434113151
hand_gyro_x_entropy,0.0009745100991533009
ankle_gyro_z_median,0.000953341562936272
ankle_gyro_z_skew,0.0009418677634930532
ankle_gyro_y_mad,0.0009390382882771986
ankle_acc16_z_iqr,0.0009356889669245743
ankle_acc16_x_kurtosis,0.0009315239644896038
hand_acc16_z_skew,0.0009138673366422767
hand_gyro_x_energy,0.0009102496380852463
ankle_acc16_y_kurtosis,0.0008641207902969114
chest_acc16_z_kurtosis,0.0008469010233982744
hand_gyro_x_median,0.0008208624654897121
ankle_gyro_y_rms,0.0007791531608527605
chest_gyro_z_iqr,0.0007563793862290898
hand_gyro_y_min,0.0007431208675295784
hand_gyro_x_mean,0.000741066166022668
chest_acc16_z_entropy,0.0007346065008436135
ankle_gyro_x_max,0.0007121348153462807
hand_gyro_x_kurtosis,0.000691920304444502
chest_gyro_x_min,0.000643331328895185
ankle_acc16_x_skew,0.0006360106876329968
chest_acc16_y_kurtosis,0.0006308156976877461
chest_gyro_x_skew,0.0006111189985174456
chest_acc16_z_skew,0.000605859150362075
ankle_gyro_z_kurtosis,0.000596489133616249
chest_gyro_y_entropy,0.000593419436200652
ankle_gyro_y_median,0.0005585730296086668
chest_gyro_x_kurtosis,0.0005554433853111665
ankle_gyro_y_iqr,0.0005328381131688704
ankle_gyro_y_max,0.0005312977445632868
chest_gyro_z_min,0.0005211495687558429
chest_gyro_z_mean,0.0005207570261875998
chest_acc16_y_skew,0.0005156510102096386
hand_gyro_y_mean,0.0005103062032573622
ankle_acc16_z_entropy,0.0005048707497830187
chest_gyro_z_max,0.0004787002913236769
hand_gyro_x_min,0.0004761766708492097
ankle_gyro_x_fft_argmax,0.000470064389024788
chest_gyro_x_fft_argmax,0.0004683465326534753
chest_gyro_y_kurtosis,0.00045402218335003844
hand_gyro_y_median,0.00045155034142483453
chest_gyro_x_entropy,0.0004504506042977316
heart_rate_slope,0.000446957592480373
hand_gyro_z_kurtosis,0.00044501636979543663
hand_acc16_x_entropy,0.00043762983614018913
ankle_acc16_z_kurtosis,0.0004363938980006111
chest_gyro_z_median,0.00041315529231472994
chest_acc16_y_entropy,0.00041149895849289757
chest_gyro_y_fft_argmax,0.00040947125821559367
hand_gyro_x_max,0.0004055014986114172
chest_gyro_z_skew,0.00038335276150258825
chest_gyro_z_kurtosis,0.0003802053941997471
chest_gyro_x_slope,0.0003796285031842411
ankle_gyro_z_entropy,0.0003767905903581551
ankle_gyro_y_skew,0.00037176201743572667
hand_gyro_z_mean,0.00037126970057685475
ankle_acc16_y_fft_argmax,0.00036952934517914574
