epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,0.6412938837681561,0.45440983243642713,0.8093258475121073,0.8543905150055576,0.7708471484704321,0.5761448796395621
2,0.27328852297372497,0.23620223888741596,0.9222988899841427,0.93701370878103,0.9171939675148427,0.623353009871873
3,0.22273261972518596,0.24492457589837122,0.9372562465178074,0.9388662467580585,0.9334818124026464,0.6254551731091801
4,0.18810286167676157,0.22323207965996442,0.945999228560408,0.9399777695442757,0.9417590438549929,0.626207441232126
5,0.17285144094629856,0.22936911055477968,0.9503278618265976,0.9359021859948129,0.946890678672387,0.6236989360217581
6,0.14634641114907662,0.27125570201746313,0.9571422448892127,0.9336791404223787,0.9535162646144554,0.6213816178548895
7,0.14584707458689666,1.2631397899188497,0.9567565250932156,0.7891811782141533,0.9537527017182752,0.5163964427775537
8,0.14267898612377375,0.24712850439192113,0.9595851369305276,0.9392367543534642,0.9558398295182579,0.626023735993363
9,0.12648565321617886,0.2560504270417643,0.9634851926456092,0.9392367543534642,0.9596651715016771,0.6247757204128928
10,0.12407850872337121,0.37557466193405953,0.962928041829169,0.9251574657280475,0.9600538204969614,0.6167951795483133
11,0.08862095162951317,0.32409795113410816,0.9732996185659795,0.9396072619488699,0.9712355867582388,0.6259077462108733
12,0.08407410769704396,0.2640659993537775,0.975613937341962,0.9466469062615783,0.9734349686397173,0.6296922360095188
13,0.07923499065799099,0.3367207825992058,0.9759996571379591,0.9399777695442757,0.9737503258617859,0.6253729668786954
14,0.07547566312392097,0.3375272584712704,0.9781425448934985,0.9362726935902186,0.9764225876577747,0.6234361618360872
15,0.07492952021764472,0.34348324240350003,0.977242532036172,0.9355316783994072,0.9757752746998367,0.6226993320526911
16,0.07275771124503419,0.3046583984540053,0.9785282646894956,0.945905891070767,0.9768698594592138,0.6300760799278945
17,0.05737825611348633,0.3776565046619352,0.9820854583636909,0.9392367543534642,0.9804837934883208,0.6249082839008945
18,0.051908717163853736,0.3241728187647798,0.9849997857112245,0.9329381252315673,0.9834968432104686,0.6211508262630868
19,0.04878609470605738,0.579232457095857,0.9852140744867783,0.890329751759911,0.984099189901587,0.5982462628821215
20,0.050334471358320095,0.3814473709623166,0.9840140573436763,0.9407187847350871,0.982437742770975,0.62622610528318
21,0.047003434760825635,0.44029906035423777,0.9860712295889942,0.9355316783994072,0.9850860774425646,0.6224242762778617
22,0.048040112656863,0.353053106047158,0.9852569322418891,0.9429418303075213,0.9835799528079998,0.627158471049657
23,0.03776316380796671,0.39053387804739353,0.9887284104058629,0.9355316783994072,0.9877634140846224,0.6233597391468552
24,0.03579760882810163,0.43103289147058466,0.9885569793854198,0.9403482771396814,0.9878237432145508,0.6259416585689361
