epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,1.2931891515845753,0.8969662822535192,0.5058324496288441,0.6696230598669624,0.45900927375547057,0.5928959231918055
2,0.7596415279399552,0.8640010364171935,0.7349328384588194,0.7511086474501109,0.6818159823364284,0.692459973513308
3,0.6125199081578327,0.5420334990695945,0.7957758925415341,0.8558758314855875,0.7735966074891355,0.7670030850552298
4,0.4974182282036882,1.2643340398576068,0.841021562389537,0.7231152993348116,0.8313117115446156,0.6636999339516335
5,0.43581466927213186,0.5387881776222964,0.8637769529869211,0.8201219512195121,0.8563489322410541,0.721422206158203
6,0.40944446658616185,0.8406851064711148,0.8691675503711559,0.7549889135254989,0.8652407313957093,0.6884578670817533
7,0.36157614205489524,0.84025292105853,0.8870625662778366,0.7763303769401331,0.8856411692557437,0.702598040927481
8,0.3542107725341483,1.187916820595235,0.8885648639095086,0.676829268292683,0.8872268543663527,0.6341239832963509
9,0.3349973331437637,0.6660755365868068,0.8948391657829622,0.822339246119734,0.8929429188550063,0.7375164531704032
10,0.31217216686883886,0.5150930411628903,0.9004506892895016,0.8267738359201774,0.9000141176845767,0.7493925741255834
11,0.3264189676614396,0.6883075597513768,0.8973577235772358,0.8220620842572062,0.8966913232370574,0.7653340831811536
