dataset,eval_protocol,model,subject,n_predictions,n_true_classes,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,dominant_confusion
pamap2,loso,gnn_lstm,109,89,1,1.0,1.0,0.08333333333333333,1.0,0.08333333333333333,0.08333333333333333,
pamap2,loso,gnn_lstm,108,4067,12,0.3870174575854438,0.3864673571327868,0.35186608644041484,0.3720934944587212,0.4347242614652398,0.3864673571327868,7->13 (431)
pamap2,loso,gnn_lstm,103,2699,8,0.838829195998518,0.8159713229052464,0.5509141963120417,0.8426016332424164,0.5850584631338235,0.5439808819368309,2->1 (100)
pamap2,loso,gnn_lstm,104,3590,10,0.9122562674094707,0.9104836158095362,0.7571305248014691,0.9134092298424219,0.7607772702980511,0.7587363465079467,7->12 (64)
pamap2,loso,gnn_lstm,106,3878,12,0.8416709644146467,0.7644345279690222,0.7583808686223371,0.8363871801575309,0.8023370391627919,0.7644345279690222,2->3 (275)
pamap2,loso,gnn_lstm,107,3608,11,0.863359201773836,0.851056464327431,0.7931390879625049,0.8763761535705622,0.8365273916071132,0.780135092300145,7->24 (197)
pamap2,loso,gnn_lstm,101,3874,12,0.8172431595250387,0.8244464833833236,0.8219297385706262,0.8131618543400423,0.8307656790211083,0.8244464833833236,2->1 (94)
pamap2,loso,gnn_lstm,105,4227,12,0.8944878164182636,0.8689223717488836,0.8746144046693699,0.8933245071795862,0.8906809689793943,0.8689223717488836,3->17 (56)
pamap2,loso,gnn_lstm,102,4086,12,0.899657366617719,0.8839995733036662,0.8853794355848006,0.8967202292493305,0.9060131002659088,0.8839995733036662,2->17 (69)
