"dataset","eval_protocol","model","eval_unit","n_samples","n_eval_samples","n_folds","runtime_sec","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","n_nodes","node_feat_dim","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","subject_macro_accuracy_mean","subject_macro_accuracy_std","subject_macro_f1_mean","subject_macro_f1_std","feature_set","window_type","task","sessions"
"pamap2","loso","gnn_lstm","sequence","30118","30118","9","1103.2878186702728","246412","246412","0","0.9399871826171875","21","23","0.8036390198552361","0.7941603578969058","0.7911822886951257","0.8057894879591626","0.7994643325472995","0.7941603578969058","0.8282801588603262","0.17405946266830816","0.6529652973663219","0.27360119383378617","acc16_gyro","overlapping","protocol12","protocol"
