epoch,train_loss,val_loss,train_acc,val_acc,train_macro_f1,val_macro_f1
1,0.505102482435801,1.299130334910434,0.8590125462586876,0.7748409202153695,0.8263861178189478,0.7761729168161439
2,0.21540457087572554,0.6201900732729719,0.9434064446249661,0.8869309838472834,0.9394069403108743,0.8755883687017469
3,0.1624025650936426,0.9340658494074121,0.9568101814243163,0.8073910915320607,0.9533622415443456,0.7570121548494598
4,0.13183763692672798,0.9057603793807675,0.965294701687878,0.8056779246206559,0.9609265574579594,0.7901093032604943
5,0.11828616397325332,1.1122549378135453,0.9684087011463128,0.7736172295643662,0.9656373189875799,0.7689719277579273
6,0.103787475966135,1.6922308917086863,0.9715678310316815,0.7232011747430249,0.9678780111919814,0.713301254864836
7,0.09497672115444265,1.392186416230285,0.973959743659175,0.7684777288301518,0.9723288488744055,0.7174702047550822
8,0.0860432196626735,1.78220440184792,0.9763516562866684,0.779980420949584,0.9743323013898936,0.7026481199292086
9,0.05886870638606662,2.1478419246089393,0.9834371333152812,0.7437591776798825,0.9820426008015751,0.6905883069809673
10,0.05353797588270265,2.4643321487532512,0.9847007852694286,0.6904062652961331,0.9840939891918891,0.6371630184014078
