"dataset","eval_protocol","model","eval_unit","fold","fold_subject","test_subject","validation_subject","n_train_windows","n_val_windows","n_test_windows","n_test_windows_raw","n_train_eval_samples","n_val_eval_samples","n_test_eval_samples","n_test_predictions","n_test_classes","total_params","trainable_params","non_trainable_params","parameter_size_mb_float32","accuracy","balanced_accuracy","macro_f1","weighted_f1","macro_precision","macro_recall","feature_set","window_type","task","sessions"
"pamap2","loso","gnn_learnable_adj","window","1","101","101","102","22221","4095","3883","3883","22221","4095","3883","3883","12","11333","11333","0","0.043231964111328125","0.7602369302086016","0.7165041520238863","0.70095883857257","0.7368963073866583","0.7222378802703807","0.7165041520238863","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","gnn_learnable_adj","window","2","102","102","103","23396","2708","4095","4095","23396","2708","4095","4095","12","11333","11333","0","0.043231964111328125","0.7694749694749695","0.7741635253800001","0.7651263425786706","0.7702099770040506","0.8004397096416539","0.7741635253800001","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","gnn_learnable_adj","window","3","103","103","104","23892","3599","2708","2708","23892","3599","2708","2708","8","11333","11333","0","0.043231964111328125","0.8445347119645494","0.8025404731937141","0.5446195493963909","0.8428539186087532","0.5769769919403801","0.5350269821291428","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","gnn_learnable_adj","window","4","104","104","105","22364","4236","3599","3599","22364","4236","3599","3599","10","11333","11333","0","0.043231964111328125","0.8749652681300362","0.8677162849790865","0.7243526038571458","0.8769000563155381","0.7322059544724234","0.7230969041492387","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","gnn_learnable_adj","window","5","105","105","106","22076","3887","4236","4236","22076","3887","4236","4236","12","11333","11333","0","0.043231964111328125","0.790604343720491","0.781889370281348","0.7617146598235451","0.7889849577413247","0.7946085234926558","0.781889370281348","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","gnn_learnable_adj","window","6","106","106","107","22695","3617","3887","3887","22695","3617","3887","3887","12","11333","11333","0","0.043231964111328125","0.8757396449704142","0.7982144790206798","0.7982175957494594","0.8794993428971574","0.8034896128573141","0.7982144790206798","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","gnn_learnable_adj","window","7","107","107","108","22506","4076","3617","3617","22506","4076","3617","3617","11","11333","11333","0","0.043231964111328125","0.8305225324854852","0.8137650458158727","0.7497365536144743","0.835566513964789","0.7683335724514165","0.7459512919978833","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","gnn_learnable_adj","window","8","108","108","109","26025","98","4076","4076","26025","98","4076","4076","12","11333","11333","0","0.043231964111328125","0.5642787046123651","0.5422935109368846","0.4835731970002978","0.5366630591537161","0.5147346007019631","0.5422935109368846","acc16_gyro","overlapping","protocol12","protocol"
"pamap2","loso","gnn_learnable_adj","window","9","109","109","101","26218","3883","98","98","26218","3883","98","98","1","11333","11333","0","0.043231964111328125","0.7551020408163265","0.7551020408163265","0.07170542635658915","0.8604651162790697","0.08333333333333333","0.06292517006802721","acc16_gyro","overlapping","protocol12","protocol"
