dataset,model,eval_unit,folds,overfit_risk_score_mean,overfit_risk_score_max,train_val_macro_f1_gap_mean,val_test_macro_f1_gap_mean,val_macro_f1_drop_mean,overfit_flag_f1_gap_gt_0_15_rate,overfit_flag_val_drop_gt_0_10_rate,overfit_flag_val_test_gap_gt_0_15_rate
pamap2,improved_gnn_lstm_res,sequence,9,0.4094692912742932,0.9091359173320189,0.23272366705530467,0.046484693527800006,0.04851959738435997,0.4444444444444444,0.1111111111111111,0.1111111111111111
