dataset,feature_set,window_type,task,sessions,processed_dataset_dir,variant_name,eval_protocol,model,eval_unit,n_samples,n_eval_samples,n_folds,runtime_sec,total_params,trainable_params,non_trainable_params,parameter_size_mb_float32,n_nodes,node_feat_dim,standardize_input,class_balanced_loss,label_smoothing,lr,optimizer,weight_decay,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,subject_macro_accuracy_mean,subject_macro_accuracy_std,subject_macro_f1_mean,subject_macro_f1_std
pamap2,acc16_hr,overlapping,protocol12,protocol,data\processed\canonical_protocol_only\pamap2\acc16_hr\overlapping,v3_residual_arch,loso,improved_gnn_lstm_res,sequence,30118,30118,9,3169.6956832408905,11160333,11160333,0,42.57329177856445,13,23,False,False,0.0,0.0003,adam,0.0,0.8144299090245036,0.8042628279346987,0.8043540051591518,0.8193436656620272,0.8172950063727962,0.8042628279346987,0.8319904139298103,0.16019170276853067,0.6588873545416863,0.2696403129005155
